game,n_rule_lines,rule_late,rule_random,rule_rigid,rule_dir_horizontal,rule_dir_vertical,rule_dir_fixed,rule_grouped,cell_no,cell_stationary,cell_moving,cell_perpendicular,cell_parallel,cell_orthogonal,cell_randomdir,cell_random,cell_action,cell_ellipsis,cell_arrows,cmd_win,cmd_cancel,cmd_restart,cmd_again,cmd_checkpoint,cmd_message,cmd_sfx,rule_multicell_max,rule_multipattern,startloop,pre_run_rules_on_level_start,pre_noaction,pre_norepeat_action,pre_throttle_movement,pre_noundo,pre_norestart,pre_realtime_interval,pre_zoomscreen,pre_flickscreen,pre_require_player_movement,n_messages,legend_or,legend_and,n_sounds,n_objects,n_layers,n_player_objects,n_rule_groups,n_rules_compiled,n_late_groups,n_late_rules_compiled,n_rule_sources,n_random_rules,n_rules_with_commands,n_rules_ellipsis,rigid,has_loop,pattern_max_cells,pattern_mean_cells,pattern_max_rows,rep_moves,rep_creates,rep_clears,n_winconditions,win_no,win_some,win_all,win_on,n_levels,level_mean_area,level_max_area,n_collision_layers,mean_solution_len,max_solution_len,mean_search_iters,frac_solved
Unconventional_Guns,112.0,30.0,0.0,0.0,0.0,0.0,60.0,0.0,66.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,69.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,72.0,16.0,14.0,79.0,13.0,4.0,82.0,207.0,30.0,41.0,112.0,0.0,52.0,4.0,0.0,0.0,4.0,1.4685714285714286,3.0,122.0,389.0,422.0,1.0,0.0,1.0,0.0,1.0,15.0,85.46666666666667,144.0,13.0,14.0,21,2145.0666666666666,0.6666666666666666
Undertale_X_O_Puzzle,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,4.0,3.0,2.0,0.0,1.0,3.0,2.0,70.5,96.0,3.0,28.0,28,23585.5,0.5
Unfinished_Arrows_Game,20.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,12.0,5.0,4.0,16.0,71.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,1.9066666666666667,2.0,74.0,103.0,111.0,1.0,0.0,0.0,1.0,1.0,9.0,75.55555555555556,225.0,5.0,13.142857142857142,26,10946.111111111111,0.7777777777777778
Union_Move,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,11.0,3.0,1.0,4.0,48.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9523809523809523,2.0,80.0,55.0,55.0,1.0,0.0,0.0,1.0,1.0,14.0,72.0,108.0,3.0,22.09090909090909,40,4096.5,0.7857142857142857
Unity,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,13.0,5.0,1.0,9.0,30.0,1.0,1.0,10.0,0.0,9.0,0.0,0.0,0.0,2.0,1.903225806451613,1.0,9.0,38.0,55.0,2.0,2.0,0.0,0.0,2.0,12.0,75.83333333333333,169.0,5.0,19.3,50,14204.333333333334,0.8333333333333334
Uphill_Pathfinder,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,10.0,5.0,1.0,8.0,36.0,10.0,40.0,18.0,0.0,0.0,0.0,0.0,1.0,2.0,1.9230769230769231,2.0,40.0,133.0,146.0,1.0,0.0,0.0,1.0,1.0,1.0,152.0,152.0,5.0,0.0,0,3000.0,0.0
Upstairs_Downstairs,75.0,1.0,0.0,0.0,2.0,2.0,48.0,0.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,12.0,2.0,13.0,8.0,2.0,74.0,200.0,1.0,1.0,75.0,0.0,9.0,0.0,0.0,0.0,3.0,2.253731343283582,1.0,60.0,376.0,376.0,2.0,0.0,0.0,2.0,2.0,20.0,97.6,169.0,8.0,59.0,73,47287.4,0.1
VEXT_EDIT,277.0,61.0,4.0,0.0,0.0,0.0,103.0,38.0,111.0,21.0,50.0,0.0,0.0,0.0,0.0,4.0,59.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,79.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,16.0,12.0,126.0,76.0,6.0,177.0,3471.0,58.0,128.0,273.0,62.0,979.0,0.0,0.0,0.0,2.0,1.4842525733599632,3.0,289.0,6278.0,9199.0,5.0,2.0,0.0,3.0,5.0,32.0,144.75,460.0,76.0,23.333333333333332,34,2020.40625,0.09375
VRPS,57.0,28.0,0.0,0.0,0.0,0.0,24.0,1.0,8.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,8.0,2.0,47.0,12.0,4.0,28.0,322.0,28.0,43.0,57.0,0.0,4.0,0.0,0.0,0.0,2.0,1.7751937984496124,2.0,234.0,632.0,651.0,1.0,0.0,0.0,1.0,1.0,8.0,141.375,187.0,12.0,11.0,14,8937.625,0.25
Vacuum,116.0,9.0,0.0,0.0,1.0,1.0,36.0,0.0,21.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,64.0,0.0,6.0,0.0,15.0,2.0,12.0,0.0,7.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,97.0,65.0,14.0,96.0,7.0,1.0,107.0,505.0,9.0,37.0,116.0,0.0,333.0,0.0,0.0,0.0,4.0,1.9934102141680394,3.0,182.0,667.0,732.0,2.0,1.0,0.0,1.0,2.0,1.0,3402.0,3402.0,7.0,0.0,0,2000.0,0.0
Variations,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,8.0,3.0,1.0,13.0,40.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3571428571428572,2.0,72.0,72.0,72.0,1.0,0.0,0.0,1.0,1.0,9.0,72.0,121.0,3.0,16.75,22,32895.333333333336,0.4444444444444444
Veggie_Jam,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,3.0,1.0,3.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,24.0,24.0,24.0,3.0,0.0,0.0,3.0,3.0,3.0,81.66666666666667,119.0,3.0,19.333333333333332,38,918.0,1.0
Velocity_Castle,40.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,31.0,15.0,14.0,31.0,6.0,5.0,31.0,64.0,9.0,9.0,40.0,0.0,57.0,0.0,0.0,0.0,2.0,1.564102564102564,2.0,28.0,89.0,102.0,1.0,0.0,1.0,0.0,1.0,14.0,475.42857142857144,1024.0,6.0,24.0,42,1607.857142857143,0.7857142857142857
Vines,26.0,12.0,0.0,0.0,2.0,0.0,22.0,8.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,2.0,6.0,24.0,12.0,1.0,13.0,27.0,4.0,15.0,25.0,0.0,19.0,0.0,0.0,0.0,2.0,1.8333333333333333,1.0,18.0,55.0,63.0,1.0,0.0,0.0,1.0,1.0,1.0,418.0,418.0,12.0,66.0,66,4417.0,1.0
W3RDS,3303.0,0.0,1.0,0.0,2.0,2.0,21.0,45.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,5.0,4.0,81.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,13.0,52.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0,2.0,71.0,6.0,2.0,3258.0,13330.0,0.0,0.0,3303.0,1.0,29.0,8.0,0.0,0.0,9.0,6.156925711839007,3.0,460.0,85838.0,86087.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,209.0,6.0,0.0,0,2000.0,0.0
Warping_Through_the_Halls,42.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,37.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,11.0,22.0,12.0,4.0,25.0,112.0,17.0,158.0,42.0,0.0,70.0,0.0,0.0,0.0,19.0,7.794117647058823,2.0,12.0,627.0,663.0,2.0,1.0,0.0,1.0,2.0,7.0,91.28571428571429,161.0,12.0,21.0,33,1816.857142857143,0.7142857142857143
Weird_Bug,13.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,1.0,8.0,12.0,5.0,1.0,5.0,58.0,5.0,8.0,13.0,0.0,27.0,0.0,0.0,0.0,2.0,1.7647058823529411,2.0,64.0,66.0,68.0,1.0,0.0,0.0,1.0,1.0,10.0,108.3,231.0,5.0,15.4,42,4901.8,0.5
Weird_Bug_II__Weird_Bugger,15.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,9.0,12.0,5.0,1.0,7.0,63.0,5.0,8.0,15.0,0.0,32.0,0.0,0.0,0.0,2.0,1.7567567567567568,2.0,64.0,68.0,70.0,2.0,0.0,1.0,1.0,2.0,4.0,110.25,144.0,5.0,0.0,0,35250.0,0.0
Weird_Bug_and_the_Many_Magic_Gems,63.0,28.0,3.0,0.0,3.0,3.0,0.0,8.0,21.0,3.0,9.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,2.0,13.0,28.0,6.0,1.0,27.0,231.0,28.0,55.0,63.0,12.0,74.0,4.0,0.0,1.0,5.0,1.493573264781491,2.0,140.0,413.0,437.0,1.0,0.0,1.0,0.0,1.0,25.0,120.04,195.0,6.0,0.0,0,9760.0,0.0
Weird_Dave,49.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,10.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,3.0,6.0,33.0,23.0,7.0,48.0,170.0,1.0,1.0,49.0,0.0,32.0,0.0,0.0,1.0,2.0,1.2105263157894737,2.0,184.0,168.0,176.0,1.0,0.0,0.0,1.0,1.0,3.0,202.0,225.0,23.0,6.0,9,5037.666666666667,0.6666666666666666
Winter,82.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,50.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,5.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,24.0,2.0,6.0,47.0,14.0,1.0,75.0,253.0,7.0,7.0,82.0,0.0,26.0,0.0,0.0,1.0,3.0,1.7785714285714285,3.0,72.0,347.0,378.0,0.0,0.0,0.0,0.0,0.0,20.0,49.1,88.0,14.0,13.615384615384615,36,6544.75,0.65
Wizard_School!,35.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,12.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,17.0,3.0,2.0,35.0,66.0,0.0,0.0,35.0,0.0,44.0,4.0,1.0,0.0,3.0,2.0,2.0,64.0,75.0,83.0,1.0,0.0,0.0,1.0,1.0,6.0,46.0,81.0,3.0,0.0,0,0.0,0.0
Wormy,25.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,11.0,5.0,3.0,24.0,34.0,1.0,1.0,25.0,0.0,14.0,4.0,0.0,0.0,4.0,1.8571428571428572,1.0,11.0,38.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,72.0,5.0,0.0,0,45000.0,0.0
Wrap,23.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,2.0,2.0,12.0,5.0,2.0,21.0,24.0,2.0,5.0,23.0,0.0,4.0,0.0,0.0,0.0,2.0,1.9333333333333333,2.0,0.0,38.0,46.0,1.0,0.0,0.0,1.0,1.0,7.0,289.2857142857143,375.0,5.0,9.857142857142858,17,12.857142857142858,1.0
Wriggler_demake,147.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,78.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,29.0,46.0,3.0,35.0,7.0,1.0,83.0,773.0,64.0,64.0,147.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8184971098265896,3.0,1370.0,1521.0,1532.0,3.0,0.0,0.0,3.0,3.0,14.0,49.714285714285715,80.0,7.0,46.5,84,8739.285714285714,0.5714285714285714
XL-Plan,26.0,18.0,2.0,0.0,0.0,0.0,16.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,60.0,4.0,7.0,21.0,3.0,1.0,8.0,32.0,17.0,83.0,26.0,2.0,34.0,50.0,0.0,1.0,11.0,2.27027027027027,4.0,0.0,188.0,244.0,0.0,0.0,0.0,0.0,0.0,4.0,275.0,275.0,3.0,21.0,21,5895.25,0.25
XL-Up_Maze,20.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,21.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,1.0,2.0,17.0,5.0,1.0,20.0,39.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,10.0,1.9152542372881356,3.0,9.0,89.0,102.0,0.0,0.0,0.0,0.0,0.0,2.0,260.0,260.0,5.0,4.0,4,3.5,1.0
Xtreme_Gardening,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,1.0,2.0,17.0,8.0,1.0,22.0,65.0,4.0,7.0,26.0,0.0,22.0,0.0,0.0,0.0,3.0,1.8,2.0,28.0,111.0,134.0,2.0,1.0,1.0,0.0,2.0,10.0,82.7,130.0,8.0,12.6,22,13318.7,0.5
Yin-Yang,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,2.0,2.0,13.0,3.0,1.0,12.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,2.142857142857143,2.0,16.0,60.0,60.0,1.0,0.0,1.0,0.0,1.0,21.0,59.23809523809524,144.0,3.0,24.166666666666668,72,14050.42857142857,0.5714285714285714
Yin_Yang,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,6.0,18.0,5.0,8.0,34.0,112.0,2.0,2.0,36.0,0.0,72.0,0.0,0.0,0.0,3.0,2.1228070175438596,1.0,48.0,225.0,226.0,1.0,0.0,0.0,1.0,1.0,14.0,64.57142857142857,90.0,5.0,22.0,37,27309.285714285714,0.7142857142857143
Yin_and_Yang,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,6.0,6.0,21.0,6.0,2.0,12.0,30.0,2.0,3.0,14.0,0.0,32.0,24.0,0.0,0.0,3.0,1.8421052631578947,2.0,0.0,53.0,78.0,1.0,0.0,1.0,0.0,1.0,3.0,44.666666666666664,49.0,6.0,12.0,15,54.333333333333336,1.0
You're_Toast!,16.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,5.0,16.0,3.0,1.0,15.0,44.0,1.0,1.0,16.0,0.0,3.0,0.0,0.0,0.0,3.0,2.111111111111111,1.0,21.0,82.0,86.0,4.0,2.0,1.0,1.0,4.0,4.0,121.0,121.0,3.0,12.0,22,10014.5,0.75
Zaap,50.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,21.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,4.0,2.0,24.0,10.0,8.0,50.0,125.0,0.0,0.0,50.0,9.0,32.0,0.0,0.0,1.0,10.0,1.4,2.0,47.0,129.0,158.0,0.0,0.0,0.0,0.0,0.0,1.0,252.0,252.0,10.0,0.0,0,1280.0,0.0
Zanzlanz_Adventures,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,3.0,1.0,4.0,14.0,1.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,1.9,2.0,24.0,28.0,34.0,3.0,0.0,0.0,3.0,3.0,15.0,227.26666666666668,750.0,3.0,14.461538461538462,40,3449.4,0.8666666666666667
Zen_Puzzle_Garden,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,6.0,6.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,5.0,141.6,144.0,3.0,0.0,0,36200.0,0.0
ZigZag_Ice,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,9.0,3.0,2.0,5.0,7.0,3.0,3.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,5.0,68.2,121.0,3.0,24.75,34,7549.8,0.8
Zombie_Invasion,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0,3.0,1.0,3.0,12.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,3.0,2.3333333333333335,1.0,8.0,24.0,24.0,1.0,0.0,1.0,0.0,1.0,4.0,143.0,143.0,3.0,12.333333333333334,15,14469.25,0.75
Zombie_Pitfall,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,16.0,4.0,5.0,13.0,38.0,0.0,0.0,13.0,0.0,12.0,20.0,0.0,0.0,3.0,2.3421052631578947,1.0,48.0,35.0,40.0,1.0,1.0,0.0,0.0,1.0,3.0,42.666666666666664,63.0,4.0,6.5,10,21417.0,0.6666666666666666
Zombie_Rescue,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,9.0,15.0,4.0,1.0,11.0,63.0,0.0,0.0,11.0,0.0,13.0,44.0,0.0,0.0,3.0,2.408450704225352,2.0,80.0,124.0,126.0,1.0,0.0,0.0,1.0,1.0,15.0,59.733333333333334,90.0,4.0,12.733333333333333,21,841.0666666666667,1.0
Zoop_Demake,83.0,4.0,18.0,0.0,0.0,0.0,44.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,6.0,5.0,32.0,6.0,4.0,79.0,172.0,4.0,4.0,83.0,18.0,21.0,4.0,0.0,1.0,8.0,1.6847457627118645,3.0,34.0,362.0,433.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,400.0,6.0,0.0,0,64.0,0.0
_Fishman,16.0,7.0,0.0,0.0,1.0,0.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,7.0,14.0,5.0,2.0,9.0,33.0,7.0,7.0,16.0,0.0,33.0,0.0,0.0,0.0,2.0,1.825,1.0,30.0,35.0,36.0,1.0,0.0,1.0,0.0,1.0,4.0,100.0,110.0,5.0,28.75,42,657.25,1.0
"_I_Have_No_Mouth,_And_I_Cannot_Push_Two_Boxes",20.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,8.0,20.0,8.0,2.0,14.0,20.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7692307692307692,1.0,14.0,32.0,35.0,1.0,0.0,0.0,1.0,1.0,1.0,144.0,144.0,8.0,0.0,0,8000.0,0.0
